开始时间,结束时间,车号,出货单号,盘号,强度等级,坍落度值
2021-11-13 12:17:50,2021-11-13 12:18:20,07,2731,2,C20细石,220.0
2021-11-13 12:19:45,2021-11-13 12:20:15,07,2731,3,C20细石,220.0
2021-11-13 12:21:39,2021-11-13 12:22:09,07,2731,4,C20细石,220.0
2021-11-13 13:02:42,2021-11-13 13:03:12,10,2750,1,C20细石,220.0
2021-11-13 13:04:37,2021-11-13 13:05:07,10,2750,2,C20细石,220.0
2021-11-13 12:28:19,2021-11-13 12:28:49,09,2734,1,C25,220.0
2021-11-13 05:14:33,2021-11-13 05:15:03,06,2629,1,C25细石,220.0
2021-11-13 05:17:50,2021-11-13 05:18:20,06,2629,2,C25细石,220.0
2021-11-13 05:35:00,2021-11-13 05:35:30,大26,2635,1,C25细石,220.0
2021-11-13 05:36:57,2021-11-13 05:37:27,大26,2635,2,C25细石,220.0
2021-11-13 05:39:02,2021-11-13 05:39:32,大26,2635,3,C25细石,220.0
2021-11-13 05:44:06,2021-11-13 05:44:36,大22,2637,1,C25细石,220.0
2021-11-13 05:46:02,2021-11-13 05:46:32,大22,2637,2,C25细石,220.0
2021-11-13 05:48:05,2021-11-13 05:48:35,大22,2637,3,C25细石,220.0
2021-11-13 05:57:46,2021-11-13 05:58:16,07,2639,1,C25细石,220.0
2021-11-13 06:02:33,2021-11-13 06:03:03,08,2643,1,C25细石,220.0
2021-11-13 06:05:26,2021-11-13 06:05:56,大33,2645,1,C25细石,220.0
2021-11-13 06:07:39,2021-11-13 06:08:09,大33,2645,2,C25细石,220.0
2021-11-13 06:09:34,2021-11-13 06:10:04,大33,2645,3,C25细石,220.0
2021-11-13 12:32:42,2021-11-13 12:33:12,大16,2737,1,C25细石,220.0
2021-11-13 09:28:35,2021-11-13 09:29:05,01,2687,1,C30,220.0
2021-11-13 09:35:44,2021-11-13 09:36:14,09,2688,1,C30,200.0
2021-11-13 09:41:51,2021-11-13 09:42:21,09,2688,2,C30,200.0
2021-11-13 09:44:48,2021-11-13 09:45:18,09,2688,3,C30,210.0
2021-11-13 09:46:47,2021-11-13 09:47:17,09,2688,4,C30,210.0
2021-11-13 10:09:25,2021-11-13 10:09:55,17,2700,1,C30,220.0
2021-11-13 10:11:40,2021-11-13 10:12:10,17,2700,2,C30,220.0
2021-11-13 10:13:40,2021-11-13 10:14:10,17,2700,3,C30,220.0
2021-11-13 10:15:40,2021-11-13 10:16:10,17,2700,4,C30,220.0
2021-11-13 10:34:26,2021-11-13 10:34:56,大9,2705,1,C30,220.0
2021-11-13 10:36:26,2021-11-13 10:36:56,大9,2705,2,C30,220.0
2021-11-13 10:38:26,2021-11-13 10:38:56,大9,2705,3,C30,220.0
2021-11-13 10:40:25,2021-11-13 10:40:55,大9,2705,4,C30,220.0
2021-11-13 10:53:01,2021-11-13 10:53:31,05,2713,1,C30,220.0
2021-11-13 10:55:10,2021-11-13 10:55:40,05,2713,2,C30,220.0
2021-11-13 10:57:18,2021-11-13 10:57:48,05,2713,3,C30,220.0
2021-11-13 10:59:18,2021-11-13 10:59:48,05,2713,4,C30,220.0
2021-11-13 11:28:43,2021-11-13 11:29:13,08,2720,1,C30,220.0
2021-11-13 11:31:24,2021-11-13 11:31:54,08,2720,2,C30,220.0
2021-11-13 11:33:55,2021-11-13 11:34:25,08,2720,3,C30,220.0
2021-11-13 11:35:55,2021-11-13 11:36:25,08,2720,4,C30,220.0
2021-11-13 13:37:02,2021-11-13 13:37:32,55,2759,1,C30,220.0
2021-11-13 13:39:02,2021-11-13 13:39:32,55,2759,2,C30,220.0
2021-11-13 13:41:01,2021-11-13 13:41:31,55,2759,3,C30,220.0
2021-11-13 13:43:01,2021-11-13 13:43:31,55,2759,4,C30,220.0
2021-11-13 13:51:29,2021-11-13 13:51:59,01,2764,1,C30,220.0
2021-11-13 13:53:29,2021-11-13 13:53:59,01,2764,2,C30,220.0
2021-11-13 13:55:29,2021-11-13 13:55:59,01,2764,3,C30,220.0
2021-11-13 13:57:28,2021-11-13 13:57:58,01,2764,4,C30,220.0
2021-11-13 15:27:02,2021-11-13 15:27:32,07,2791,1,C30,220.0
2021-11-13 15:31:15,2021-11-13 15:31:45,07,2791,2,C30,220.0
2021-11-13 15:33:35,2021-11-13 15:34:05,07,2791,3,C30,220.0
2021-11-13 15:35:34,2021-11-13 15:36:04,07,2791,4,C30,220.0
2021-11-13 14:04:52,2021-11-13 14:05:22,05,2770,1,C30P6,220.0
2021-11-13 14:06:51,2021-11-13 14:07:21,05,2770,2,C30P6,220.0
2021-11-13 14:08:51,2021-11-13 14:09:21,05,2770,3,C30P6,220.0
2021-11-13 14:10:51,2021-11-13 14:11:21,05,2770,4,C30P6,220.0
2021-11-13 14:20:33,2021-11-13 14:21:03,47,2775,1,C30P6,220.0
2021-11-13 14:22:33,2021-11-13 14:23:03,47,2775,2,C30P6,210.0
2021-11-13 14:24:46,2021-11-13 14:25:16,47,2775,3,C30P6,210.0
2021-11-13 14:26:46,2021-11-13 14:27:16,47,2775,4,C30P6,210.0
2021-11-13 15:15:26,2021-11-13 15:15:56,21,2789,1,C30P6,210.0
2021-11-13 15:17:26,2021-11-13 15:17:56,21,2789,2,C30P6,210.0
2021-11-13 15:19:25,2021-11-13 15:19:55,21,2789,3,C30P6,210.0
2021-11-13 15:21:25,2021-11-13 15:21:55,21,2789,4,C30P6,210.0
2021-11-13 15:40:18,2021-11-13 15:40:48,22,2796,1,C30P6,210.0
2021-11-13 15:41:56,2021-11-13 15:42:26,22,2796,2,C30P6,210.0
2021-11-13 15:46:09,2021-11-13 15:46:39,22,2796,3,C30P6,210.0
2021-11-13 06:42:59,2021-11-13 06:43:29,大16,2652,1,C30细石,220.0
2021-11-13 06:45:05,2021-11-13 06:45:35,大16,2652,2,C30细石,220.0
2021-11-13 06:47:29,2021-11-13 06:47:59,大16,2652,3,C30细石,220.0
2021-11-13 06:49:29,2021-11-13 06:49:59,大16,2652,4,C30细石,220.0
2021-11-13 09:06:11,2021-11-13 09:06:41,大25,2678,1,C30细石,220.0
2021-11-13 09:08:11,2021-11-13 09:08:41,大25,2678,2,C30细石,220.0
2021-11-13 09:10:12,2021-11-13 09:10:42,大25,2678,3,C30细石,220.0
2021-11-13 09:12:12,2021-11-13 09:12:42,大25,2678,4,C30细石,220.0
2021-11-13 12:04:36,2021-11-13 12:05:06,13,2727,1,C30细石,220.0
2021-11-13 07:08:59,2021-11-13 07:09:29,大19,2658,1,C35,220.0
2021-11-13 07:10:54,2021-11-13 07:11:24,大19,2658,2,C35,220.0
2021-11-13 07:12:48,2021-11-13 07:13:18,大19,2658,3,C35,220.0
2021-11-13 07:14:43,2021-11-13 07:15:13,大19,2658,4,C35,220.0
2021-11-13 07:16:47,2021-11-13 07:17:17,大26,2661,1,C35,220.0
2021-11-13 07:21:27,2021-11-13 07:21:57,大26,2661,2,C35,220.0
2021-11-13 07:23:23,2021-11-13 07:23:53,大26,2661,3,C35,220.0
2021-11-13 07:25:46,2021-11-13 07:26:16,大26,2661,4,C35,220.0
2021-11-13 09:17:22,2021-11-13 09:17:52,大23,2676,1,C35,220.0
2021-11-13 12:47:14,2021-11-13 12:47:44,大31,2741,1,C35,220.0
2021-11-13 12:49:35,2021-11-13 12:50:05,大31,2741,2,C35,220.0
2021-11-13 12:51:35,2021-11-13 12:52:05,大31,2741,3,C35,220.0
2021-11-13 12:53:34,2021-11-13 12:54:04,大31,2741,4,C35,220.0
2021-11-13 06:57:08,2021-11-13 06:57:38,16,2657,1,LC7.5,220.0
2021-11-13 06:59:47,2021-11-13 07:00:17,16,2657,2,LC7.5,220.0
2021-11-13 07:02:04,2021-11-13 07:02:34,16,2657,3,LC7.5,220.0
2021-11-13 07:05:16,2021-11-13 07:05:46,16,2657,4,LC7.5,220.0
2021-11-13 13:28:39,2021-11-13 13:29:09,52,2755,1,C20,220.0
2021-11-13 13:30:38,2021-11-13 13:31:08,52,2755,2,C20,220.0
2021-11-13 13:32:38,2021-11-13 13:33:08,52,2755,3,C20,220.0
2021-11-13 13:34:38,2021-11-13 13:35:08,52,2755,4,C20,220.0
2021-11-13 07:10:45,2021-11-13 07:11:15,大31,2660,1,C20细石,220.0
2021-11-13 07:12:50,2021-11-13 07:13:20,大31,2660,2,C20细石,220.0
2021-11-13 07:14:55,2021-11-13 07:15:25,大31,2660,3,C20细石,220.0
2021-11-13 07:17:00,2021-11-13 07:17:30,大31,2660,4,C20细石,220.0
2021-11-13 07:19:05,2021-11-13 07:19:35,大31,2660,5,C20细石,220.0
2021-11-13 07:22:14,2021-11-13 07:22:44,05,2664,1,C20细石,220.0
2021-11-13 07:24:19,2021-11-13 07:24:49,05,2664,2,C20细石,220.0
2021-11-13 07:26:23,2021-11-13 07:26:53,05,2664,3,C20细石,220.0
2021-11-13 07:28:28,2021-11-13 07:28:58,05,2664,4,C20细石,220.0
2021-11-13 07:30:33,2021-11-13 07:31:03,05,2664,5,C20细石,220.0
2021-11-13 07:34:19,2021-11-13 07:34:49,53,2666,1,C20细石,220.0
2021-11-13 07:36:24,2021-11-13 07:36:54,53,2666,2,C20细石,220.0
2021-11-13 07:40:08,2021-11-13 07:40:38,53,2666,3,C20细石,220.0
2021-11-13 07:44:32,2021-11-13 07:45:02,53,2666,4,C20细石,220.0
2021-11-13 07:47:10,2021-11-13 07:47:40,53,2666,5,C20细石,220.0
2021-11-13 09:19:37,2021-11-13 09:20:07,13,2684,1,C20细石,220.0
2021-11-13 09:21:46,2021-11-13 09:22:16,13,2684,2,C20细石,220.0
2021-11-13 09:23:46,2021-11-13 09:24:16,13,2684,3,C20细石,220.0
2021-11-13 09:25:45,2021-11-13 09:26:15,13,2684,4,C20细石,220.0
2021-11-13 11:50:57,2021-11-13 11:51:27,大23,2724,1,C20细石,220.0
2021-11-13 11:53:51,2021-11-13 11:54:21,大23,2724,2,C20细石,220.0
2021-11-13 11:55:51,2021-11-13 11:56:21,大23,2724,3,C20细石,220.0
2021-11-13 11:57:51,2021-11-13 11:58:21,大23,2724,4,C20细石,220.0
2021-11-13 12:10:07,2021-11-13 12:10:37,07,2731,1,C20细石,220.0
2021-11-13 14:20:55,2021-11-13 14:21:25,大22,2773,1,C20细石,220.0
2021-11-13 14:22:54,2021-11-13 14:23:24,大22,2773,2,C20细石,220.0
2021-11-13 14:24:54,2021-11-13 14:25:24,大22,2773,3,C20细石,220.0
2021-11-13 14:26:53,2021-11-13 14:27:23,大22,2773,4,C20细石,220.0
2021-11-13 00:31:22,2021-11-13 00:31:52,大27,2625,1,C25,220.0
2021-11-13 00:33:22,2021-11-13 00:33:52,大27,2625,2,C25,220.0
2021-11-13 00:35:23,2021-11-13 00:35:53,大27,2625,3,C25,220.0
2021-11-13 00:37:23,2021-11-13 00:37:53,大27,2625,4,C25,220.0
2021-11-13 01:52:52,2021-11-13 01:53:22,66,2626,1,C25,220.0
2021-11-13 01:54:53,2021-11-13 01:55:23,66,2626,2,C25,220.0
2021-11-13 01:56:53,2021-11-13 01:57:23,66,2626,3,C25,220.0
2021-11-13 01:58:53,2021-11-13 01:59:23,66,2626,4,C25,220.0
2021-11-13 12:22:31,2021-11-13 12:23:01,09,2734,1,C25,220.0
2021-11-13 12:24:30,2021-11-13 12:25:00,09,2734,2,C25,220.0
2021-11-13 12:26:30,2021-11-13 12:27:00,09,2734,3,C25,220.0
2021-11-13 12:28:29,2021-11-13 12:28:59,09,2734,4,C25,220.0
2021-11-13 13:03:35,2021-11-13 13:04:05,17,2746,1,C25,220.0
2021-11-13 13:05:35,2021-11-13 13:06:05,17,2746,2,C25,220.0
2021-11-13 13:07:35,2021-11-13 13:08:05,17,2746,3,C25,220.0
2021-11-13 13:09:34,2021-11-13 13:10:04,17,2746,4,C25,220.0
2021-11-13 14:03:44,2021-11-13 14:04:14,06,2769,1,C25,220.0
2021-11-13 14:05:43,2021-11-13 14:06:13,06,2769,2,C25,220.0
2021-11-13 14:07:43,2021-11-13 14:08:13,06,2769,3,C25,220.0
2021-11-13 14:09:42,2021-11-13 14:10:12,06,2769,4,C25,220.0
2021-11-13 14:50:31,2021-11-13 14:51:01,50,2783,1,C25,220.0
2021-11-13 14:52:44,2021-11-13 14:53:14,50,2783,2,C25,220.0
2021-11-13 05:15:20,2021-11-13 05:15:50,06,2629,1,C25细石,220.0
2021-11-13 05:17:34,2021-11-13 05:18:04,06,2629,2,C25细石,220.0
2021-11-13 05:34:38,2021-11-13 05:35:08,大26,2635,1,C25细石,220.0
2021-11-13 05:36:53,2021-11-13 05:37:23,大26,2635,2,C25细石,220.0
2021-11-13 06:03:03,2021-11-13 06:03:33,08,2643,1,C25细石,220.0
2021-11-13 13:57:28,2021-11-13 13:57:58,20,2766,1,C25细石,220.0
2021-11-13 09:32:32,2021-11-13 09:33:02,09,2688,1,C30,220.0
2021-11-13 09:34:37,2021-11-13 09:35:07,09,2688,2,C30,220.0
2021-11-13 09:36:42,2021-11-13 09:37:12,09,2688,3,C30,220.0
2021-11-13 09:38:47,2021-11-13 09:39:17,09,2688,4,C30,220.0
2021-11-13 09:40:52,2021-11-13 09:41:22,09,2688,5,C30,220.0
2021-11-13 09:56:50,2021-11-13 09:57:20,大33,2695,1,C30,220.0
2021-11-13 09:58:54,2021-11-13 09:59:24,大33,2695,2,C30,220.0
2021-11-13 10:00:59,2021-11-13 10:01:29,大33,2695,3,C30,220.0
2021-11-13 10:03:03,2021-11-13 10:03:33,大33,2695,4,C30,220.0
2021-11-13 10:05:08,2021-11-13 10:05:38,大33,2695,5,C30,220.0
2021-11-13 10:17:27,2021-11-13 10:17:57,17,2700,1,C30,220.0
2021-11-13 10:19:39,2021-11-13 10:20:09,17,2700,2,C30,220.0
2021-11-13 10:22:38,2021-11-13 10:23:08,17,2700,3,C30,220.0
2021-11-13 10:25:16,2021-11-13 10:25:46,17,2700,4,C30,220.0
2021-11-13 10:27:55,2021-11-13 10:28:25,17,2700,5,C30,220.0
2021-11-13 10:32:51,2021-11-13 10:33:21,大9,2705,1,C30,220.0
2021-11-13 10:34:56,2021-11-13 10:35:26,大9,2705,2,C30,220.0
2021-11-13 10:37:00,2021-11-13 10:37:30,大9,2705,3,C30,220.0
2021-11-13 10:39:05,2021-11-13 10:39:35,大9,2705,4,C30,220.0
2021-11-13 10:41:09,2021-11-13 10:41:39,大9,2705,5,C30,220.0
2021-11-13 11:06:40,2021-11-13 11:07:10,大30,2717,1,C30,220.0
2021-11-13 11:08:45,2021-11-13 11:09:15,大30,2717,2,C30,220.0
2021-11-13 11:10:49,2021-11-13 11:11:19,大30,2717,3,C30,220.0
2021-11-13 11:12:54,2021-11-13 11:13:24,大30,2717,4,C30,220.0
2021-11-13 11:15:41,2021-11-13 11:16:11,大30,2717,5,C30,220.0
2021-11-13 13:13:54,2021-11-13 13:14:24,大15,2752,1,C30,220.0
2021-11-13 13:15:59,2021-11-13 13:16:29,大15,2752,2,C30,220.0
2021-11-13 13:18:03,2021-11-13 13:18:33,大15,2752,3,C30,220.0
2021-11-13 13:22:45,2021-11-13 13:23:15,大15,2752,4,C30,220.0
2021-11-13 13:25:06,2021-11-13 13:25:36,大15,2752,5,C30,220.0
2021-11-13 14:30:57,2021-11-13 14:31:27,大19,2779,1,C30,220.0
2021-11-13 14:33:19,2021-11-13 14:33:49,大19,2779,2,C30,220.0
2021-11-13 14:35:38,2021-11-13 14:36:08,大19,2779,3,C30,220.0
2021-11-13 14:37:43,2021-11-13 14:38:13,大19,2779,4,C30,220.0
2021-11-13 14:39:58,2021-11-13 14:40:28,大19,2779,5,C30,220.0
2021-11-13 15:24:38,2021-11-13 15:25:08,07,2791,1,C30,220.0
2021-11-13 06:43:48,2021-11-13 06:44:18,大16,2652,1,C30细石,220.0
2021-11-13 06:45:57,2021-11-13 06:46:27,大16,2652,2,C30细石,220.0
2021-11-13 06:47:57,2021-11-13 06:48:27,大16,2652,3,C30细石,220.0
2021-11-13 06:50:05,2021-11-13 06:50:35,大16,2652,4,C30细石,220.0
2021-11-13 12:05:09,2021-11-13 12:05:39,13,2727,1,C30细石,220.0
2021-11-13 12:06:52,2021-11-13 12:07:22,13,2727,2,C30细石,220.0
2021-11-13 12:08:57,2021-11-13 12:09:27,13,2727,3,C30细石,220.0
2021-11-13 12:12:41,2021-11-13 12:13:11,13,2727,4,C30细石,220.0
2021-11-13 06:57:25,2021-11-13 06:57:55,大19,2658,1,C35,220.0
2021-11-13 06:59:30,2021-11-13 07:00:00,大19,2658,2,C35,220.0
2021-11-13 07:03:56,2021-11-13 07:04:26,大19,2658,3,C35,220.0
2021-11-13 07:06:02,2021-11-13 07:06:32,大19,2658,4,C35,220.0
2021-11-13 07:08:07,2021-11-13 07:08:37,大19,2658,5,C35,220.0
2021-11-13 08:49:11,2021-11-13 08:49:41,大30,2675,1,C35,220.0
2021-11-13 08:52:54,2021-11-13 08:53:24,大30,2675,2,C35,220.0
2021-11-13 08:54:58,2021-11-13 08:55:28,大30,2675,3,C35,220.0
2021-11-13 08:57:03,2021-11-13 08:57:33,大30,2675,4,C35,220.0
2021-11-13 08:59:08,2021-11-13 08:59:38,大30,2675,5,C35,220.0
2021-11-13 09:07:11,2021-11-13 09:07:41,大23,2676,1,C35,220.0
2021-11-13 09:09:16,2021-11-13 09:09:46,大23,2676,2,C35,220.0
2021-11-13 09:11:21,2021-11-13 09:11:51,大23,2676,3,C35,220.0
2021-11-13 09:13:25,2021-11-13 09:13:55,大23,2676,4,C35,220.0
2021-11-13 09:16:00,2021-11-13 09:16:30,大23,2676,5,C35,220.0
2021-11-13 12:45:43,2021-11-13 12:46:13,大31,2741,1,C35,220.0
2021-11-13 12:48:35,2021-11-13 12:49:05,大31,2741,2,C35,220.0
2021-11-13 12:53:08,2021-11-13 12:53:38,大31,2741,3,C35,220.0
2021-11-13 12:55:30,2021-11-13 12:56:00,大31,2741,4,C35,220.0
2021-11-13 12:57:51,2021-11-13 12:58:21,大31,2741,5,C35,220.0
2021-11-13 06:31:16,2021-11-13 06:31:46,大17,2650,1,C30,220.0
2021-11-13 06:33:43,2021-11-13 06:34:13,大8,2651,1,C30,220.0
2021-11-13 06:36:37,2021-11-13 06:37:07,大8,2651,2,C30,220.0
2021-11-13 06:38:47,2021-11-13 06:39:17,大8,2651,3,C30,220.0
2021-11-13 06:40:54,2021-11-13 06:41:24,大8,2651,4,C30,220.0
2021-11-13 06:50:52,2021-11-13 06:51:22,大21,2656,1,C30,220.0
2021-11-13 06:52:59,2021-11-13 06:53:29,大21,2656,2,C30,220.0
2021-11-13 06:55:06,2021-11-13 06:55:36,大21,2656,3,C30,220.0
2021-11-13 06:57:13,2021-11-13 06:57:43,大21,2656,4,C30,220.0
2021-11-13 07:00:02,2021-11-13 07:00:32,大20,2659,1,C30,220.0
2021-11-13 07:02:09,2021-11-13 07:02:39,大20,2659,2,C30,220.0
2021-11-13 07:04:16,2021-11-13 07:04:46,大20,2659,3,C30,220.0
2021-11-13 07:06:24,2021-11-13 07:06:54,大20,2659,4,C30,220.0
2021-11-13 08:12:43,2021-11-13 08:13:13,大9,2668,1,C30,220.0
2021-11-13 08:14:53,2021-11-13 08:15:23,大9,2668,2,C30,220.0
2021-11-13 08:18:07,2021-11-13 08:18:37,大9,2668,3,C30,220.0
2021-11-13 08:21:51,2021-11-13 08:22:21,大9,2668,4,C30,220.0
2021-11-13 08:26:04,2021-11-13 08:26:34,大9,2668,5,C30,220.0
2021-11-13 08:31:44,2021-11-13 08:32:14,10,2673,1,C30,220.0
2021-11-13 08:37:29,2021-11-13 08:37:59,10,2673,2,C30,220.0
2021-11-13 08:39:36,2021-11-13 08:40:06,10,2673,3,C30,220.0
2021-11-13 08:42:30,2021-11-13 08:43:00,10,2673,4,C30,220.0
2021-11-13 09:04:25,2021-11-13 09:04:55,18,2677,1,C30,220.0
2021-11-13 09:06:32,2021-11-13 09:07:02,18,2677,2,C30,220.0
2021-11-13 09:10:46,2021-11-13 09:11:16,18,2677,4,C30,220.0
2021-11-13 09:16:51,2021-11-13 09:17:21,07,2681,1,C30,220.0
2021-11-13 09:18:58,2021-11-13 09:19:28,07,2681,2,C30,220.0
2021-11-13 09:21:05,2021-11-13 09:21:35,07,2681,3,C30,220.0
2021-11-13 09:23:12,2021-11-13 09:23:42,07,2681,4,C30,220.0
2021-11-13 09:27:13,2021-11-13 09:27:43,电动车,2682,1,C30,220.0
2021-11-13 09:29:21,2021-11-13 09:29:51,电动车,2682,2,C30,220.0
2021-11-13 09:31:28,2021-11-13 09:31:58,电动车,2682,3,C30,220.0
2021-11-13 09:35:48,2021-11-13 09:36:18,大22,2690,1,C30,220.0
2021-11-13 09:37:55,2021-11-13 09:38:25,大22,2690,2,C30,220.0
2021-11-13 09:39:49,2021-11-13 09:40:19,大22,2690,3,C30,220.0
2021-11-13 09:41:58,2021-11-13 09:42:28,大22,2690,4,C30,220.0
2021-11-13 09:56:52,2021-11-13 09:57:22,39,2697,1,C30,220.0
2021-11-13 09:59:18,2021-11-13 09:59:48,39,2697,2,C30,220.0
2021-11-13 10:01:38,2021-11-13 10:02:08,39,2697,3,C30,220.0
2021-11-13 10:03:45,2021-11-13 10:04:15,39,2697,4,C30,220.0
2021-11-13 10:08:21,2021-11-13 10:08:51,15,2699,1,C30,220.0
2021-11-13 10:10:28,2021-11-13 10:10:58,15,2699,2,C30,220.0
2021-11-13 10:12:35,2021-11-13 10:13:05,15,2699,3,C30,220.0
2021-11-13 10:14:48,2021-11-13 10:15:18,15,2699,4,C30,220.0
2021-11-13 10:19:15,2021-11-13 10:19:45,大16,2703,1,C30,220.0
2021-11-13 10:20:45,2021-11-13 10:21:15,大16,2703,2,C30,220.0
2021-11-13 10:23:16,2021-11-13 10:23:46,大16,2703,3,C30,220.0
2021-11-13 10:25:36,2021-11-13 10:26:06,大16,2703,4,C30,220.0
2021-11-13 10:33:35,2021-11-13 10:34:05,10,2707,1,C30,220.0
2021-11-13 10:36:34,2021-11-13 10:37:04,10,2707,2,C30,220.0
2021-11-13 10:39:05,2021-11-13 10:39:35,10,2707,3,C30,220.0
2021-11-13 10:41:45,2021-11-13 10:42:15,10,2707,4,C30,220.0
2021-11-13 10:51:58,2021-11-13 10:52:28,大29,2712,1,C30,220.0
2021-11-13 10:54:05,2021-11-13 10:54:35,大29,2712,2,C30,220.0
2021-11-13 10:56:12,2021-11-13 10:56:42,大29,2712,3,C30,220.0
2021-11-13 10:58:19,2021-11-13 10:58:49,大29,2712,4,C30,220.0
2021-11-13 11:00:31,2021-11-13 11:01:01,06,2716,1,C30,220.0
2021-11-13 11:02:38,2021-11-13 11:03:08,06,2716,2,C30,220.0
2021-11-13 11:04:46,2021-11-13 11:05:16,06,2716,3,C30,220.0
2021-11-13 11:06:53,2021-11-13 11:07:23,06,2716,4,C30,220.0
2021-11-13 11:29:08,2021-11-13 11:29:38,大20,2721,1,C30,220.0
2021-11-13 11:31:27,2021-11-13 11:31:57,大20,2721,2,C30,220.0
2021-11-13 11:33:34,2021-11-13 11:34:04,大20,2721,3,C30,220.0
2021-11-13 11:35:41,2021-11-13 11:36:11,大20,2721,4,C30,220.0
2021-11-13 11:41:21,2021-11-13 11:41:51,48,2723,1,C30,220.0
2021-11-13 11:43:37,2021-11-13 11:44:07,48,2723,2,C30,220.0
2021-11-13 11:45:44,2021-11-13 11:46:14,48,2723,3,C30,220.0
2021-11-13 11:47:51,2021-11-13 11:48:21,48,2723,4,C30,220.0
2021-11-13 13:40:57,2021-11-13 13:41:27,03,2761,1,C30,220.0
2021-11-13 13:43:04,2021-11-13 13:43:34,03,2761,2,C30,220.0
2021-11-13 13:45:11,2021-11-13 13:45:41,03,2761,3,C30,220.0
2021-11-13 13:47:18,2021-11-13 13:47:48,03,2761,4,C30,0.0
2021-11-13 12:31:52,2021-11-13 12:32:22,大26,2738,1,C30P6,200.0
2021-11-13 12:34:07,2021-11-13 12:34:37,大26,2738,2,C30P6,200.0
2021-11-13 12:36:14,2021-11-13 12:36:44,大26,2738,3,C30P6,200.0
2021-11-13 12:38:21,2021-11-13 12:38:51,大26,2738,4,C30P6,200.0
2021-11-13 12:40:44,2021-11-13 12:41:14,大26,2738,5,C30P6,200.0
2021-11-13 12:44:51,2021-11-13 12:45:21,大28,2742,1,C30P6,200.0
2021-11-13 12:46:58,2021-11-13 12:47:28,大28,2742,2,C30P6,200.0
2021-11-13 12:49:05,2021-11-13 12:49:35,大28,2742,3,C30P6,200.0
2021-11-13 12:51:12,2021-11-13 12:51:42,大28,2742,4,C30P6,200.0
2021-11-13 12:53:19,2021-11-13 12:53:49,大28,2742,5,C30P6,200.0
2021-11-13 13:03:22,2021-11-13 13:03:52,大10,2747,1,C30P6,210.0
2021-11-13 13:05:29,2021-11-13 13:05:59,大10,2747,2,C30P6,210.0
2021-11-13 13:08:45,2021-11-13 13:09:15,大10,2747,3,C30P6,210.0
2021-11-13 13:10:52,2021-11-13 13:11:22,大10,2747,4,C30P6,210.0
2021-11-13 13:12:59,2021-11-13 13:13:29,大10,2747,5,C30P6,210.0
2021-11-13 13:21:28,2021-11-13 13:21:58,50,2754,1,C30P6,220.0
2021-11-13 13:23:43,2021-11-13 13:24:13,50,2754,2,C30P6,220.0
2021-11-13 13:25:50,2021-11-13 13:26:20,50,2754,3,C30P6,220.0
2021-11-13 13:28:19,2021-11-13 13:28:49,50,2754,4,C30P6,220.0
2021-11-13 13:31:27,2021-11-13 13:31:57,21,2758,1,C30P6,220.0
2021-11-13 13:33:44,2021-11-13 13:34:14,21,2758,2,C30P6,220.0
2021-11-13 13:35:51,2021-11-13 13:36:21,21,2758,3,C30P6,220.0
2021-11-13 13:37:58,2021-11-13 13:38:28,21,2758,4,C30P6,220.0
2021-11-13 13:50:22,2021-11-13 13:50:52,大30,2762,1,C30P6,220.0
2021-11-13 13:52:29,2021-11-13 13:52:59,大30,2762,2,C30P6,220.0
2021-11-13 13:54:36,2021-11-13 13:55:06,大30,2762,3,C30P6,220.0
2021-11-13 13:56:43,2021-11-13 13:57:13,大30,2762,4,C30P6,220.0
2021-11-13 13:58:50,2021-11-13 13:59:20,大30,2762,5,C30P6,220.0
2021-11-13 14:03:38,2021-11-13 14:04:08,大9,2768,1,C30P6,220.0
2021-11-13 14:05:52,2021-11-13 14:06:22,大9,2768,2,C30P6,220.0
2021-11-13 14:07:59,2021-11-13 14:08:29,大9,2768,3,C30P6,220.0
2021-11-13 14:10:06,2021-11-13 14:10:36,大9,2768,4,C30P6,220.0
2021-11-13 14:12:13,2021-11-13 14:12:43,大9,2768,5,C30P6,220.0
2021-11-13 14:22:43,2021-11-13 14:23:13,大28,2774,1,C30P6,220.0
2021-11-13 14:24:50,2021-11-13 14:25:20,大28,2774,2,C30P6,220.0
2021-11-13 14:26:57,2021-11-13 14:27:27,大28,2774,3,C30P6,220.0
2021-11-13 14:29:04,2021-11-13 14:29:34,大28,2774,4,C30P6,220.0
2021-11-13 14:31:11,2021-11-13 14:31:41,大28,2774,5,C30P6,220.0
2021-11-13 14:38:18,2021-11-13 14:38:48,大13,2781,1,C30P6,220.0
2021-11-13 14:40:25,2021-11-13 14:40:55,大13,2781,2,C30P6,220.0
2021-11-13 14:42:32,2021-11-13 14:43:02,大13,2781,3,C30P6,220.0
2021-11-13 14:44:39,2021-11-13 14:45:09,大13,2781,4,C30P6,220.0
2021-11-13 14:46:46,2021-11-13 14:47:16,大13,2781,5,C30P6,220.0
2021-11-13 14:50:52,2021-11-13 14:51:22,大21,2784,1,C30P6,220.0
2021-11-13 14:52:59,2021-11-13 14:53:29,大21,2784,2,C30P6,220.0
2021-11-13 14:55:06,2021-11-13 14:55:36,大21,2784,3,C30P6,220.0
2021-11-13 14:57:13,2021-11-13 14:57:43,大21,2784,4,C30P6,220.0
